product_id,customer_id,product_title,review_body,star_rating,product_category
B011KLLAP6,40070315,Onh Low Noise HDTV Antenna Amplifier Signal High Gain Booster for TV HDTV Antenna with USB Power Supply 15 Miles boost Range and 20dB high Signal,This product works well. My only complaint is that the plug-in cord is a little short to use on my bedroom TV. I ended up hooking it up in my son's room. It was able to give it just enough boost he no longer has to move the antenna around to get the channel he wants. Installation is super simple. Basically it's a plug and play. Or better yet a plug and watch.<br />I received this product at a discount in exchange for my honest review.,4,Electronics
B005FVNGZU,28958141,SDMX22-004G-PAR,"Works great. Had it quite some time, use it every week. Wish it had the functionality of the older one.. but what can you do when Sansa doesn't make it that way. Thanks!",5,Electronics
B001985SWW,21348344,APC Back-UPS 350VA UPS Battery Backup & Surge Protector (BE350G),So far so good.  Will update if anything changes.,5,Electronics
B0019X20R8,52570308,Premium Thick Paper CD/DVD Sleeves Envelope with Window Cut Out and Flap,Use along with the colored ones I also ordered.,5,Electronics
B000J2EWIK,16085129,TCC TC-753LC BLACK Phono Preamp w/Level Control and AUX Input,Quality construction.  Small but heavy construction.  Works very well with my record player.,5,Electronics
B00NH12LCY,31270760,"AmazonBasics High-Speed HDMI Cable - 3 Feet (0.9 Meter) Supports Ethernet, 3D, 4K and Audio Return",Love the fact they are only three feet!  Does not take up so much room behind TV,5,Electronics
B00011KM38,128569,Case Logic Heavy Duty CD Wallet,Ok storage,3,Electronics
B00YH1YPH2,2145104,QXF 1.8M 6Ft 19 Pin HDMI Type A Male to 3 RCA Male Plug Audio Video cable,fit perfectly,5,Electronics
B00DHJVTL0,332832,Super Power Supply AC / DC Laptop Adapter Charger Cord for Sony Vaio E SVE Series Sve141c11l Sve141d11l Sve14ac12l Sve151d11l ; S SVS Series Svs131b11l Svs13aa11l Svs151a11l T SVT Series Ultrabook Svt131a11l ; Z SVZ Series Svz131a2jl Netbook Notebook Battery Plug,Was exactly what I needed,5,Electronics
B00MVSZPQI,28851673,15 Feet 3.5mm Male to Female Stereo Audio Jack Extension Cable,performed as expected,4,Electronics
B00TDNWQN4,46166825,Omaker M4 Portable Speakers,"Easy set up! Us it on long rides while training on road bikes. Only had a short time, but happy with purchase so far1",5,Electronics
B001TJ1618,39570769,Ideal 89-580 RG-6 RCA Compression Connector,Good product,5,Electronics
B00D2SJA4O,30884622,RHA Noise Isolating In-Ear Headphone,Best headphones I've ever had for this price.,5,Electronics
B0091VF4FA,36505758,"Mini HDMI Composite AV Converter for TV/PC/PS3/Blue-ray DVD, White",USELESS AND BROKEN...Didn't even get to use it once.  Just utter poo quality.,1,Electronics
B00C30FCUI,44282813,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black),I love these headphones...they are alot better than skullcandy,5,Electronics
B003XQLNMC,24580731,JVC HA-EBX85-W Sports Inner Ear Clip Headphones HAEBX85,"I bought these for my boyfriend, and they work for him because his ears are much bigger so the loop fits, although the sound quality is still just mediocre.",3,Electronics
B006FKAZ36,16186864,Aurum Ultra Series - 4K High Speed HDMI Cable with Ethernet - (125 FT) - CL2 Certified - Supports 3D & Audio Return Channel - Full HD [Latest Version],Great HDMI cable with signal amplifier built in. Make sure you run the cable the correct way as it is directional. I have used this at multiple locations.,5,Electronics
B004SC5JGQ,15497866,"topAlert Emergency Solar Hand Crank Dynamo AM/FM/NOAA Weather Radio, Flashlight, Reading LED Light, Cell Phone Charger w/ USB adaptor",Gave as gift to my son.  He liked all the fuctnions.,4,Electronics
B00M0F4BYY,40070716,ECOOPRO® Lightweight Portable Adjustable Over Ear Stereo Earphone Headphones Headset for PC MP3 MP4 Tablet Most Smart Phone (Black/Red),"A little loose on me and they're not adjustable, but decent sound quality. Be careful of the headphone jack as it seems to bend easily.",4,Electronics
B00SWOJ7H8,48577367,C&E 1.5-Feet 3.5mm Stereo Male to Female Extension Cable,I am extremely satisfied at the quality of these especially for the money. I was in need of longer headphone extension cables and these have not disappointed.,4,Electronics
B00NXET2MM,31763198,"DKnight MagicBox II Bluetooth 4.0 Portable Wireless speaker, 10W Output Power with Enhanced Bass, build in Microphone for handfree phone call","Great speaker, especially for the price.  Use it as an alternative to a computer monitor speaker.  Keep it plugged into the monitor & computer, has great sound and I can take it with me whenever I want to.  Great buy",5,Electronics
B0002EQVMA,13988650,Monster MusicConnect Portable Audio Player to Stereo Cable - 2 meter Cable (1/8 Inch stereo mini plug to RCAs) (Discontinued by Manufacturer),I bought this adapter to stream my music from my Samsung Note Edge smart phone to my Nissan Murano 2014. My 2014 Murano doesn't come with streaming music so I had to figure out a way to listen to my music on my smart phone.<br /><br />My car does come with a DVD audio-visual' adaptor so I was able to use the Monster MusicConnect Portable Audio Player to connect my phone to my car and it works awesome.,4,Electronics
B0049S6ZUS,14578279,Kinivo HDMI Switch 301BN Premium 3 Port Wireless Remote & AC Power Adapter,I have 2 different things set up on here and it switches according to what is turned on.  No problems at all.,5,Electronics
B004713JLU,16598341,"Importer520 CAT/5-100FT Cat5E Patch Ethernet Network Cable 100-Feet for Pc, Mac, Laptop, Router, Ps2, Ps3, PS4, Xbox,Xbox 360, Xbox One",POE didn't run through it. I had to shorten it up 25 feet for it to work. The pairs are hardly twisted. In the end it worked for what I intended but it wasn't worth my time cutting and recrimping an end on it.,2,Electronics
B007X8LGV4,52774535,"Double flange, Contour Tip - Earphones Plus brand replacement ear cushions made to fit Klipsch, Shure, Etymotic and other models requiring a 2mm attachment diameter. Clear, Large",Great. I like the triple flange ones even better.,4,Electronics
B00ME6X0GY,18898227,Bestcompu ®AC Adapter For HP Photosmart C4260 C4280 C4283 C4288 C4348 C4385 C4388 C4380 C4343 C4340 C4383 C4440 C4580/HP DeskJet F2110 F2120 F2140 F2185 F2210 F2224 F2276 F2280 F2288 F2290 F4135 F4140 F4172 D4360 All-In-One 0957-2231 Printer,Fits and functions perfectly for my printer. Not much else to say.,5,Electronics
B00I6N0TEU,28871066,House of Marley Chant Drift Earbud Headphones,Ok but wouldn't buy another pair. Maybe a different model. I had a different model of Bob Marley headphones and absolutely loved them. I thought I would get the same out of these that a got out of my last pair but was disappointed,2,Electronics
B00K589F8A,474502,Photive Hydra Wireless Bluetooth Speaker. Waterproof Rugged Portable with built in Subwoofer and Long Battery,I bought this speaker  two months ago and have waited to give a review. I have been very pleased with the performance. The sound is quality and louder than what I expected. good buy. Thanks to the reviews before me.,5,Electronics
B00NT2X4XG,125602,New Original Samsung Galaxy Note 4 IV Battery for BN910BB SM-N910 N910A N910T,It's a battery that does what it is suppose to. Why are you even wasting your time reading reviews for a cell phone battery? It's OM and works. Problem solved.,5,Electronics
B005F6OB22,38541808,Panasonic PT-40LC12 120 Watt TV Lamp Replacement,great,5,Electronics
B003T90WY8,11359700,EARBUDi Clips on and off Your Apple iPod® or iPhone® Earbuds - and Turns Them Into Sport Headphones. Soft Over-The-Ear Design with Earbud Tilt & Rotation - Provide a Custom Comfortable Fit.,Great for running!,5,Electronics
B0097JLQVC,23190847,Monoprice Banana Plugs Closed Screw,Thanks,5,Electronics
B00SN5C5AC,5187975,"VinTrons Battery Replacement 37-00030-001 Tools, Battery for Magellan Maestro 3100",Took a few days to get here but worked like a charm.  Was easy to install with detail Phillips and flat head drivers.,4,Electronics
B00YMN1H44,13158551,EBL 2 Bay Individual Charger for AA AAA Rechargeable Batteriesd],"Either the batteries or the charger, can't tell,",4,Electronics
B00N3RFC4G,1949406,Logitech Harmony Home Control for Control of 8 Home Entertainment and Automation Devices,excellent product!,5,Electronics
B00NN5MWJG,31328803,Esky Music Fountain Dancing Colorful Water Show MP3 Speaker,One unit was broke off on arrival. In fact all of the liquid head spilled during shipment.,1,Electronics
B007G95FJE,28869833,Panasonic Noise Canceling Headphones,"My only knock against these is that they don't fold up into a very compact bundle. They take up more room in a laptop bag or travel backpack than you might think.<br /><br />But if you have room for them in your bag, these work GREAT on the airplane and you'll definitely be a lot less frustrated at the crazy amounts of ambient noise in Economy. I had a baby screaming behind me and I was.... chill. It's like having your semi-private room on a plane. Of course it's not nearly as noise-isolating as the more expensive headphones but if you need a budget option these are great!",4,Electronics
B009LX94LI,44877916,4pcs Ultrafire 18650 3000 mAh 3.7V Li-ion Rechargeable Battery,it charges batteries,5,Electronics
B00Y3Z5KGW,48272505,TotalMount Roku Remote Holder,Great product.  Recommend Highly,5,Electronics
B00EZGB4J6,4779084,Sony MHCEC719iP 470 Watts Music System,my daughter love it,5,Electronics
B00O2L4JI2,12900177,"Bluetooth Shower Speaker, Water Resistant, Hands Free Portable Speakerphone with Built-in Mic, 6 Hours of Playtime, Bluetooth 3.0, Control Buttons and Dedicated Suction Cup for Showers, Bathroom, Pool, Boat, Car, Beach, and Outdoor Use (Yellow)",It works great. Love it. The suction cup fails a lot tho.,4,Electronics
B004HARLLA,36016854,HQRP AC Adapter / Power Supply compatible with Panasonic KX-TG7431 KX-TG7531B KX-TG7432 KX-TG7433 KX-TG7434 KX-TG7531 Cordless Phone plus HQRP Coaster,It works just like it is supposed to,5,Electronics
B00XR1MW4G,37714581,AXESS SPBT1033-RD Portable Indoor/Outdoor Bluetooth Hi-Fi Cylinder 2.1 Speaker with Micro SD Card Slot and USB Port,"This speaker is amazing. It pairs very easily with it's built in Bluetooth. It's volume range is great, It's larger size allows for bigger speakers and the bass sounds great, Went camping with this bad boy and it was a hit. I use it at work for my employees 4 days a week and it's battery after a year is still holding a great charge. Don't hesitate to buy this bad boy, my friend felt bad for wasting over $100 on a Bose portable when this guy blows it out of the water.",5,Electronics
B00NBEWB4U,40184671,AmazonBasics On-Ear Headphones,"Not sure how long they'll hold up, but they definitely have a good sound. And at this price, even if they last a few months, they'll meet my needs.",4,Electronics
B00AG40Q3G,2496633,Ultratech 1270 12vDC 7000mAh Battery,as advertised,5,Electronics
B0042A8CW2,1875597,Sennheiser Headphones,"Excellent sound quality for both music and other A/V application (movies, TV, etc.)",5,Electronics
B00L3KNZZ8,51634246,AmazonBasics HDMI to DVI Adapter Cable - 6 Feet (1.8 Meters),works just fine,5,Electronics
B00BPHBCX6,21408800,"niceEshop(TM) Micro/USB 2 in 1 Connector and 2-Port USB 2.0 Hub with SD/TF Card Reader, Support OTG Function Compatible with Galaxy S3/S4/S5/S6/ NOTE 2/3",Arrived promptly and as described.,5,Electronics
B00F877VES,33239959,BESTEK 200W Converter,Love this product. People I travel with end up  using it too as it has so may outlets and ports.,5,Electronics
B00C402SCM,10621768,JLab JBuds Hi-Fi Noise-Reducing Ear Buds with Universal Microphone,"These headphones are a hit or miss. I've ordered 3 pairs - the first one lasted a while but inevitably broke after years of good service.<br /><br />So, I ordered a second pair. No bueno. It literally went bad on the 2nd listen!! I procrastinated calling the customer support number the headphones came with and eventually lost the little piece of paper, so I ended up buying a 3rd pair hoping the bad luck with the second was just a fluke.<br /><br />The 3rd pair lasted literally a week before - it too broke. Basically, only one of the headphones receives sound - regardless of what the headphones are plugged into. No matter if it's a computer, a phone or something else - only the headphone opposite of the mic works - which is quite inconvenient.<br /><br />To make matters worse - half the time the sound quality of the working headphone is horrendous. Overall, I really regret giving JLab another chance and buying from them. Their newer models just don't work.  Not sure what happened to the quality of their products, but it's crazy to have 2 different pairs of headphones stop working almost right away!<br /><br />Beware!",1,Electronics
